"ID_0","FoodName_0","ID_1","FoodName_1","ID_2","FoodName_2","ID_3","FE2_3","FoodName_3","Description1","Desc1.ref","Description2","scientific_name","V14","V15","Desc1.ref2"
"AP","Animal Products","2761","freshwater fish","1503","freshwater & diadromous fish, fresh fillets","1503.05",NA,"naked catfishes, fillet, fresh, raw","ISSCAAP Code: 13; Taxonomic Code: 14108111XX; Inter-Agency3-Alpha Code: CAN","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"bagrus spp",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1503","freshwater & diadromous fish, fresh fillets","1503.06",NA,"upsidedown catfishes, fillet, fresh, raw","ISSCAAP Code: 13; Taxonomic Code: 14132008XX; Inter-Agency3-Alpha Code: CSY","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"synodontis spp",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1503","freshwater & diadromous fish, fresh fillets","1503.07",NA,"north african catfish, fillet, fresh, raw","ISSCAAP Code: 13; Taxonomic Code: 1411803003; Inter-Agency3-Alpha Code: CLZ","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"clarias gariepinus",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1503","freshwater & diadromous fish, fresh fillets","1503.08",NA,"tilapias nei, fillet, fresh, raw","ISSCAAP Code: 12; Taxonomic Code: 17059051XX; Inter-Agency3-Alpha Code: TLP","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"oreochromis spp",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1503","freshwater & diadromous fish, fresh fillets","1503.09",NA,"carp, fillet, fresh, raw","ISSCAAP Code: 11; Taxonomic Code: NA; Inter-Agency3-Alpha Code: FCP","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"cyprinus carpio",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1503","freshwater & diadromous fish, fresh fillets","1503.10",NA,"mormyrid, fillet, fresh, raw","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: MZU","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","elephantfish or beaked fishes","mormyrus spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1505","freshwater fish, cured","1505.00.01",NA,"fish, dried, raw","multiple species, used as ""mean"", ""other""",NA,NA,NA,NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.02",NA,"sardines, fresh, grilled","ISSCAAP Code:35; Taxonomic Code:12105012XX; Inter-Agency3-Alpha Code:SIX","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","10.48580/dfpk-37v","sardinella spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1505","freshwater fish, cured","1505.08",NA,"nile perc, dried, raw","ISSCAAP Code:13; Taxonomic Code:1700116707; Inter-Agency3-Alpha Code:NIP","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/08). (2022)",NA,"lates niloticus",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1501","freshwater fish, fresh","1501.07",NA,"rhinofishes nei, fresh, raw","ISSCAAP Code:11; Taxonomic Code:14002024XX; Inter-Agency3-Alpha Code:RHI","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/08). (2022)","also called catfish, african carp","labeo spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1501","freshwater fish, fresh","1501.08",NA,"naked catfishes, fresh, raw","ISSCAAP Code:13; Taxonomic Code:14108111XX; Inter-Agency3-Alpha Code:CAN","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/08). (2022)","also called catfish, bayad","bagrus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1514","demersal fish, fresh","1514.02",NA,"shark, fresh, raw","ISSCAAP Code:38; Taxonomic Code:10802010XX; Inter-Agency3-Alpha Code:CWZ","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/08). (2022)",NA,"carcharhinus spp.",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.03",NA,"seerfishes nei, fillet, fresh, grilled","ISSCAAP Code: 36; Taxonomic Code: 17501015XX; Inter-Agency3-Alpha Code: KGX","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/08). (2022)","also called Mackerel","scomberomorus spp.",NA,NA,NA
"AP","Animal Products","2765","crustaceans","1555","crustaceans, cured","1555.01",NA,"shrimp, whole, dried, raw","ISSCAAP Code: 45; Taxonomic Code: NA; Inter-Agency3-Alpha Code: PAL","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en","crayfish","Families: Palaemonidae/Penaeidae",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.01",NA,"Cod, fresh, steamed","ISSCAAP Code: 32; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"gadus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.02",NA,"Cod, fresh, grilled","ISSCAAP Code: 32; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"gadus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.03",NA,"Cod, fresh, boiled","ISSCAAP Code: 32; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"gadus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.04",NA,"shark, fresh, steamed","ISSCAAP Code: 38; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"carcharhinus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.05",NA,"shark, fresh, grilled","ISSCAAP Code: 38; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"carcharhinus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.06",NA,"shark, fresh, boiled","ISSCAAP Code: 38; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"carcharhinus spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.01",NA,"dagaa fish, dried, stewed","ISSCAAP Code: 11; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en","omena","rastrineobola argentea",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.02",NA,"eel, fresh, steamed","ISSCAAP Code: 22; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"anguilla spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.03",NA,"eel, fresh, grilled","ISSCAAP Code: 22; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"anguilla spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.04",NA,"eel, fresh, boiled","ISSCAAP Code: 22; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"anguilla spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.05",NA,"herring stock, fresh, steamed","ISSCAAP Code: 24; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"ilisha melastoma",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.06",NA,"herring stock, fresh, grilled","ISSCAAP Code: 24; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"ilisha melastoma",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.07",NA,"herring stock, fresh, boiled","ISSCAAP Code: 24; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"ilisha melastoma",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.08",NA,"lungfish, fresh, steamed","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"protopterus annectens",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.09",NA,"lungfish, fresh, grilled","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"protopterus annectens",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.10",NA,"lungfish, fresh, boiled","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"protopterus annectens",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.11",NA,"north african catfish, fresh, steamed","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: CLZ","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","mudfish (kamongo) (KE18)","clarias gariepinus","https://www.fishbase.se/ComNames/CommonNameSummary.php?autoctr=53372",NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.12",NA,"north african catfish, fresh, grilled","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: CLZ","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","mudfish (kamongo) (KE18)","clarias gariepinus","https://www.fishbase.se/ComNames/CommonNameSummary.php?autoctr=53372",NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.13",NA,"north african catfish, fresh, boiled","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: CLZ","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","mudfish (kamongo) (KE18)","clarias gariepinus","https://www.fishbase.se/ComNames/CommonNameSummary.php?autoctr=53372",NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.14",NA,"north african catfish, fresh, fried","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: CLZ","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","Mlamba wokazinga (MW19)","clarias gariepinus",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.15",NA,"mochokid catfish, fresh, grilled","ISSCAAP Code: 13; Taxonomic Code: NA; Inter-Agency3-Alpha Code: CSY","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","catfish (WA19)","synodontis spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1507","freshwater fish, preparation ns","1507.16",NA,"mola carplet","ISSCAAP Code: 11; Taxonomic Code: NA; Inter-Agency3-Alpha Code: ABO","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"amblypharyngodon mola",NA,NA,NA
"AP","Animal Products","2765","crustaceans","1557","crustaceans, preparations ns","1557.01",NA,"prawns, fresh, steamed","ISSCAAP Code: 45; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"Penaeidae",NA,NA,NA
"AP","Animal Products","2765","crustaceans","1557","crustaceans, preparations ns","1557.02",NA,"prawns, fresh, boiled","ISSCAAP Code: 45; Taxonomic Code: NA; Inter-Agency3-Alpha Code: NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"Penaeidae",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.04",NA,"sardines, fresh, steamed","ISSCAAP Code:35; Taxonomic Code:12105012XX; Inter-Agency3-Alpha Code:SIX","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"sardinella spp.",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.05",NA,"sardines, fresh, boiled","ISSCAAP Code:35; Taxonomic Code:12105012XX; Inter-Agency3-Alpha Code:SIX","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"sardinella spp.",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.06",NA,"tuna, fresh, steamed","ISSCAAP Code:36; Taxonomic Code:NA; Inter-Agency3-Alpha Code:NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"thunnus albacares/t. thynnus",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.07",NA,"tuna, fresh, grilled","ISSCAAP Code:36; Taxonomic Code:NA; Inter-Agency3-Alpha Code:NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"thunnus albacares/t. thynnus",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.08",NA,"tuna, fresh, boiled","ISSCAAP Code:36; Taxonomic Code:NA; Inter-Agency3-Alpha Code:NA","See Fisheries Global NCT, 2022, https://www.fao.org/fishery/en/collection/asfis/en",NA,"thunnus albacares/t. thynnus",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1527","pelagic fish, fresh","1527.02",NA,"sardines, fresh, raw","ISSCAAP Code:35; Taxonomic Code:12105012XX; Inter-Agency3-Alpha Code:SIX","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"sardinella spp.","10.48580/dfpk-37v",NA,NA
"AP","Animal Products","2763","pelagic fish","1527","pelagic fish, fresh","1527.03",NA,"european anchovy, fresh, raw","ISSCAAP Code:35; Taxonomic Code:1210600201; Inter-Agency3-Alpha Code:ANE","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"engraulis encrasicolus",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1501","freshwater fish, fresh","1501.09",NA,"upsidedown catfishes, fresh, raw","ISSCAAP Code:24; Taxonomic Code:1211200102; Inter-Agency3-Alpha Code:PIE","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","also called catfish","synodontis spp.",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1501","freshwater fish, fresh","1501.10",NA,"indian ilisha, fresh, raw","ISSCAAP Code:13; Taxonomic Code:14132008XX; Inter-Agency3-Alpha Code:CSY","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","herring stock, raw (KE18)","ilisha melastoma",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1501","freshwater fish, fresh","1501.11",NA,"mola carplet, fresh, raw",NA,"FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"Amblypharyngodon mola",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.09",NA,"atlantic horse mackerel, fillet, grilled","ISSCAAP Code:37; Taxonomic Code:NA; Inter-Agency3-Alpha Code:NA","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"trachurus trachurus",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.10",NA,"Barracuda, fillet, grilled","ISSCAAP Code:37; Taxonomic Code:NA; Inter-Agency3-Alpha Code:NA","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"sphyraena spp.",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1533","pelagic fish, preparation nes","1533.11",NA,"common dolphinfish, fillet, grilled","ISSCAAP Code:37; Taxonomic Code:NA; Inter-Agency3-Alpha Code:NA","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)",NA,"coryphaena hippurus",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.07",NA,"fish balls, steamed",NA,NA,NA,NA,NA,NA,NA
"AP","Animal Products","2762","demersal fish","1516","demersal fish, fillet","1516.01",NA,"shiny nose, fillet, fresh, raw",NA,NA,NA,"polydactylus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1516","demersal fish, fillet","1516.02",NA,"flathead grey mullet, fillet, fresh, raw",NA,NA,NA,"mugil cephalus",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.08",NA,"flathead grey mullet, fillet, fresh, grilled",NA,NA,NA,"mugil cephalus",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.09",NA,"shiny nose, fillet, fresh, grilled",NA,NA,NA,"polydactylus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.10",NA,"white grouper, fillet, fresh, grilled",NA,NA,NA,"epinephelus spp.",NA,NA,NA
"AP","Animal Products","2762","demersal fish","1520","demersal fish, preparation ns","1520.11",NA,"croaker, fillet, fresh, baked",NA,NA,NA,"pseudotolithus spp","No ref. but assumption acc. to (SL18)",NA,NA
"AP","Animal Products","2762","demersal fish","1516","demersal fish, fillet","1516.03",NA,"croaker, fillet, fresh, raw",NA,NA,NA,"pseudotolithus spp","No ref. but assumption acc. to (SL18)",NA,NA
"AP","Animal Products","2762","demersal fish","1516","demersal fish, fillet","1516.04",NA,"Atlantic cod, fillet, fresh, raw","ISSCAAP Code:32; Taxonomic Code:NA; Inter-Agency3-Alpha Code:COD","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","Northeast Atlantic cod (WA19)","gadus morhua","No ref. but assumption acc. to (SL18)",NA,NA
"AP","Animal Products","2762","demersal fish","1514","demersal fish, fresh","1514.03",NA,"Atlantic croaker, fresh, raw",NA,NA,NA,"micropogonias undulatus",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1532","pelagic fish, canned","1532.02",NA,"tuna, canned in water, drained",NA,NA,"tuna, tinned in water, drained","Thunnus spp.",NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1532","pelagic fish, canned","1532.03",NA,"tuna, canned in oil, drained",NA,NA,"tuna, tinned in oil, drained","Thunnus spp.",NA,NA,NA
"AP","Animal Products","2781","fish, body oil","1522","demersal fish, body oil","1522.02",NA,"salmon, body, oil",NA,NA,"",NA,NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1531","pelagic fish, cured","1531.01",NA,"mackerel, fillet, salted, plain, raw",NA,NA,"mackerel, ""Shiosaba"" plain salted fillet (JA15)",NA,NA,NA,NA
"AP","Animal Products","2763","pelagic fish","1531","pelagic fish, cured","1531.02",NA,"herring, Pacific, smoked, raw",NA,NA,NA,NA,NA,NA,NA
"AP","Animal Products","2767","molluscs, other","1562","molluscs, fresh","1562.02",NA,"clams, venus, fresh, raw",NA,NA,NA,"veneridae spp.",NA,NA,NA
"AP","Animal Products","2767","molluscs, other","1562","molluscs, fresh","1562.03",NA,"mussels, fresh, raw",NA,NA,NA,NA,NA,NA,NA
"AP","Animal Products","2767","molluscs, other","1562","molluscs, fresh","1562.04",NA,"cockles, fresh, raw",NA,NA,NA,NA,NA,NA,NA
"AP","Animal Products","2767","molluscs, other","1562","molluscs, fresh","1562.05",NA,"sea snail, fresh, raw",NA,NA,"whelk (WA19)","Buccinidae spp.",NA,NA,NA
"AP","Animal Products","2848","milk - (excluding excluding butter butter) and products","22221.01","whole milk, evaporated","22221.01.01",NA,"milk, cow, canned, evaporated",NA,NA,NA,NA,NA,NA,NA
"AP","Animal Products","2731","bovine meat and products","21111.02","meat of cattle boneless, fresh or chilled","21111.02.03",NA,"beef, high fat, without bones, fresh, raw","","","","bos taurus",NA,NA,NA
"AP","Animal Products","2731","bovine meat and products","21111.02","meat of cattle boneless, fresh or chilled","21111.02.02",NA,"beef, moderate fat, without bones, fresh, raw","","","","bos taurus",NA,NA,NA
"AP","Animal Products","2731","bovine meat and products","21111.01","meat of cattle with the bone, fresh or chilled","21111.01.03",NA,"beef, high fat, with bones, fresh, raw","","","","bos taurus",NA,NA,NA
"AP","Animal Products","2731","bovine meat and products","21111.01","meat of cattle with the bone, fresh or chilled","21111.01.02",NA,"beef, moderate fat, with bones, fresh, raw","","","","bos taurus",NA,NA,NA
"AP","Animal Products","2765","crustaceans","1553","crustaceans, fresh","1553.02",NA,"freshwater prawns, fresh, raw","ISSCAAP Code: 45; Taxonomic Code: NA; Inter-Agency3-Alpha Code: PAL","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","Shrimp, palaemonid (WA19)","family: palaemonidae",NA,NA,NA
"AP","Animal Products","2765","crustaceans","1553","crustaceans, fresh","1553.03",NA,"marine shrimp, fresh, raw","ISSCAAP Code: 45; Taxonomic Code: NA; Inter-Agency3-Alpha Code: PAL","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/08/01). (2022)","Shrimp, penaeid (WA19)","family: penaeidae",NA,NA,NA
"AP","Animal Products","2743","cream and products","22120","cream, fresh [only calories]","22120.02",NA,"cream, cow milk, 35%",NA,NA,NA,"bos taurus",NA,NA,NA
"AP","Animal Products","2743","cream and products","22120","cream, fresh [only calories]","22120.03",NA,"cream, cow milk, reduced fat, 18%",NA,NA,NA,"bos taurus",NA,NA,NA
"AP","Animal Products","2734","poultry meat and products","21121","meat of chickens, fresh or chilled","21121.03",NA,"chicken, dark meat, without skin, without bones, fresh, raw",NA,NA,NA,"gallus gallus domesticus",NA,NA,NA
"AP","Animal Products","2734","poultry meat and products","21121","meat of chickens, fresh or chilled","21121.04",NA,"chicken, dark meat, with skin, without bones, fresh, raw",NA,NA,NA,"gallus gallus domesticus",NA,NA,NA
"AP","Animal Products","2734","poultry meat and products","21121","meat of chickens, fresh or chilled","21121.05",NA,"chicken, light meat, with skin, without bones, fresh, raw",NA,NA,NA,"gallus gallus domesticus",NA,NA,NA
"AP","Animal Products","2734","poultry meat and products","21121","meat of chickens, fresh or chilled","21121.06",NA,"chicken, light meat, without skin, without bones, fresh, raw",NA,NA,NA,"gallus gallus domesticus",NA,NA,NA
"AP","Animal Products","2761","freshwater fish","1505","freshwater fish, cured","1505.07",NA,"cyprinid, silver, dried, raw","ISSCAAP Code:11; Taxonomic Code:1400207001; Inter-Agency3-Alpha Code:ENA","FAO-FIES. Aquatic Sciences and Fisheries Information System (ASFIS) species list. Retrievef from http://www.fao.org/fishery/collection/asfis/en (accessed 2022/07/19). (2022)","Lake Victoria sardine (https://www.catalogueoflife.org/data/taxon/4RLTW)","rastrineobola argentea",NA,NA,NA
"AP","Animal Products","2848","milk - (excluding excluding butter butter) and products","22290","dairy products n.e.c. [only calories]","22290.02",NA,"milk flavoured, chocolate","","","",NA,NA,NA,NA
"AP","Animal Products","2848","milk - (excluding excluding butter butter) and products","22290","dairy products n.e.c. [only calories]","22290.03",NA,"milk flavoured, strawberry, banana","","","",NA,NA,NA,NA
"AP","Animal Products","2848","milk - (excluding excluding butter butter) and products","22290","dairy products n.e.c. [only calories]","22290.04",NA,"milk fermented, industrial","","","",NA,NA,NA,NA
"AP","Animal Products","2848","milk - (excluding excluding butter butter) and products","22290","dairy products n.e.c. [only calories]","22290.05",NA,"milk fermented, traditional","","","",NA,NA,NA,NA
"AP","Animal Products","2731","bovine meat and products","F0875","beef and veal preparations nes","F0875.02",NA,"meatballs, beef, cooked","","","","bos taurus",NA,NA,NA
"AP","Animal Products","2734","poultry meat and products","21122","meat of ducks, fresh or chilled","21122.01",NA,"duck, meat and skin, fresh, raw","","",NA,"anas platyrayncha",NA,NA,NA
"AP","Animal Products","2736","offals, edible and products","21156","edible offal of goat, fresh, chilled or frozen","21156.01",NA,"goat liver, fresh, raw",NA,NA,NA,"capra aegagrus hircus",NA,NA,NA
"AP","Animal Products","2736","offals, edible and products","21155","edible offal of sheep, fresh, chilled or frozen","21155.01",NA,"lamb liver, fresh, raw",NA,NA,NA,"ovis aries",NA,NA,NA
"AP","Animal Products","2736","offals, edible and products","21155","edible offal of sheep, fresh, chilled or frozen","21155.02",NA,"lamb brain, fresh, raw",NA,NA,NA,"ovis aries",NA,NA,NA
